checked_outputs,family,format,free_after_bytes,free_before_bytes,host_complete_median_ms,host_complete_p95_ms,k,kernel_median_ms,kernel_p95_ms,log,logical_flops,logical_k,logical_n,m,max_abs_quant_error,measured_flops,measured_n,n,operand_b_bytes,output,padded_k,padded_n,path,samples,scale_b_bytes,threadblock_tile_flops_estimate,weight_pack_ms,weight_upload_ms,workspace_basis,workspace_bytes
,gdn_z,q4g64,,,0.0373965,0.053932,5120,0.008192,0.021568,.cache/task019/real-matrix/core/gdn_z-m32.log,2013265920,5120,6144,32,0.324463,41943040,128,6144,327680,BF16,5120,6144,bounded_unpack_gemm,20,20480,,1.43725,,no_user_workspace_library_internal_in_free_after,0
72,gdn_z,nvfp4,33059504128,33099350016,253.542,253.633,5120,0.053024,0.057824,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.40625,32212254720,6144,6144,15728640,BF16,5120,6144,native_gemm,20,1966080,32212254720,1812.89,1.02796,cutlass_get_workspace_size,0
72,gdn_z,nvfp4,33059504128,33099350016,0.0632395,0.080303,5120,0.050976,0.057824,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.40625,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,1966080,,1812.89,1.02796,no_explicit_workspace,0
72,gdn_z,mxfp4,33059504128,33099350016,243.3465,243.472,5120,0.05424,0.057728,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.84375,32212254720,6144,6144,15728640,BF16,5120,6144,native_gemm,20,983040,32212254720,1651.05,0.928604,cutlass_get_workspace_size,0
72,gdn_z,mxfp4,33059504128,33099350016,0.06897149999999999,0.075534,5120,0.051136,0.052128,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.84375,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,983040,,1651.05,0.928604,no_explicit_workspace,0
,gdn_z,bf16,,,0.7857235,0.81504,5120,0.14990399999999998,0.160864,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.0,32212254720,6144,6144,62914560,BF16,5120,6144,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_z,q4g64,,,0.28150949999999997,0.295982,5120,0.015744,0.017344,.cache/task019/real-matrix/core/gdn_z-m512.log,32212254720,5120,6144,512,0.324463,671088640,128,6144,327680,BF16,5120,6144,bounded_unpack_gemm,20,20480,,1.46027,,no_user_workspace_library_internal_in_free_after,0
72,gdn_z,nvfp4,33076281344,33099350016,31.77115,31.8331,5120,0.026736,0.03712,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.490234,4026531840,6144,6144,15728640,BF16,5120,6144,native_gemm,20,1966080,8053063680,1814.25,1.0516,cutlass_get_workspace_size,0
72,gdn_z,nvfp4,33076281344,33099350016,0.0633055,0.070674,5120,0.050976,0.05536,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.490234,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,1966080,,1814.25,1.0516,no_explicit_workspace,0
72,gdn_z,mxfp4,33078378496,33099350016,30.56575,30.6065,5120,0.027824,0.029792,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.84375,4026531840,6144,6144,15728640,BF16,5120,6144,native_gemm,20,983040,8053063680,1649.31,0.96304,cutlass_get_workspace_size,0
72,gdn_z,mxfp4,33078378496,33099350016,0.062449,0.077678,5120,0.050816,0.056736,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.84375,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,983040,,1649.31,0.96304,no_explicit_workspace,0
,gdn_z,bf16,,,0.1517735,0.16849,5120,0.045904,0.048896,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.0,4026531840,6144,6144,62914560,BF16,5120,6144,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_z,q4g64,,,0.0638765,0.076206,5120,0.015152,0.017216,.cache/task019/real-matrix/core/gdn_z-m64.log,4026531840,5120,6144,64,0.324463,83886080,128,6144,327680,BF16,5120,6144,bounded_unpack_gemm,20,20480,,1.44465,,no_user_workspace_library_internal_in_free_after,0
72,gdn_z,nvfp4,33078378496,33099350016,4.06978,4.0783,5120,0.032208,0.040768,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.40625,503316480,6144,6144,15728640,BF16,5120,6144,native_gemm,20,1966080,8053063680,1806.36,1.0024,cutlass_get_workspace_size,0
72,gdn_z,nvfp4,33078378496,33099350016,0.0635105,0.070624,5120,0.051088,0.052096,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.40625,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,1966080,,1806.36,1.0024,no_explicit_workspace,0
72,gdn_z,mxfp4,33080475648,33099350016,3.8983,3.90844,5120,0.032063999999999995,0.032992,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.84375,503316480,6144,6144,15728640,BF16,5120,6144,native_gemm,20,983040,8053063680,1650.3,0.946578,cutlass_get_workspace_size,0
72,gdn_z,mxfp4,33080475648,33099350016,0.062319,0.071275,5120,0.05104,0.05648,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.84375,62914560,6144,6144,15728640,BF16,5120,6144,same_weight_bf16_gemv,20,983040,,1650.3,0.946578,no_explicit_workspace,0
,gdn_z,bf16,,,0.03662,0.049023,5120,0.016416,0.026784,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.0,503316480,6144,6144,62914560,BF16,5120,6144,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,gdn_z,q4g64,,,0.02354,0.042441,5120,0.008768,0.024352,.cache/task019/real-matrix/core/gdn_z-m8.log,503316480,5120,6144,8,0.324463,10485760,128,6144,327680,BF16,5120,6144,bounded_unpack_gemm,20,20480,,1.44428,,no_user_workspace_library_internal_in_free_after,0
12,mlp_down,nvfp4,33044824064,33099350016,1.7997,1.81539,17408,0.06289600000000001,0.065472,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,22817013760,5100.34,2.79096,cutlass_get_workspace_size,0
12,mlp_down,nvfp4,33044824064,33099350016,0.1578945,0.166316,17408,0.135712,0.138752,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5100.34,2.79096,no_explicit_workspace,0
12,mlp_down,mxfp4,33046921216,33099350016,1.69585,1.70831,17408,0.064928,0.069792,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,22817013760,4686.62,2.65587,cutlass_get_workspace_size,0
12,mlp_down,mxfp4,33046921216,33099350016,0.1580495,0.162568,17408,0.13756800000000002,0.14208,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4686.62,2.65587,no_explicit_workspace,0
,mlp_down,bf16,,,0.1350465,0.145586,17408,0.11296,0.122912,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.0,178257920,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.025574,0.033714,17408,0.011328,0.020064,.cache/task019/real-matrix/core/mlp_down-m1.log,178257920,17408,5120,1,0.25,4456448,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.82301,,no_user_workspace_library_internal_in_free_after,0
72,mlp_down,nvfp4,33002881024,33099350016,1728.3049999999998,1730.55,17408,0.16799999999999998,0.177952,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.359375,182536110080,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,182536110080,5111.42,2.7942,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33002881024,33099350016,0.156748,0.16826,17408,0.13547199999999998,0.13776,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5111.42,2.7942,no_explicit_workspace,0
72,mlp_down,mxfp4,33004978176,33099350016,1655.5549999999998,1658.27,17408,0.164384,0.177152,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.394531,182536110080,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,182536110080,4689.32,2.62405,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33004978176,33099350016,0.1565635,0.160355,17408,0.136432,0.142688,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4689.32,2.62405,no_explicit_workspace,0
,mlp_down,bf16,,,3.195575,3.27723,17408,0.835296,0.84528,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.0,182536110080,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,1.872715,1.8959,17408,0.062495999999999996,0.069408,.cache/task019/real-matrix/core/mlp_down-m1024.log,182536110080,17408,5120,1024,0.25,4563402752,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.85236,,no_user_workspace_library_internal_in_free_after,0
72,mlp_down,nvfp4,33038532608,33099350016,216.613,216.888,17408,0.06884799999999999,0.0712,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.359375,22817013760,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,22817013760,5132.46,2.80986,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33038532608,33099350016,0.15821,0.162229,17408,0.137552,0.1424,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5132.46,2.80986,no_explicit_workspace,0
72,mlp_down,mxfp4,33040629760,33099350016,206.974,207.087,17408,0.0688,0.071552,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.394531,22817013760,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,22817013760,4690.29,2.63241,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33040629760,33099350016,0.158346,0.164393,17408,0.13624,0.137824,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4690.29,2.63241,no_explicit_workspace,0
,mlp_down,bf16,,,0.4456265,0.45827,17408,0.137248,0.145216,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.0,22817013760,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.23978,0.248883,17408,0.02224,0.024512,.cache/task019/real-matrix/core/mlp_down-m128.log,22817013760,17408,5120,128,0.25,570425344,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.85148,,no_user_workspace_library_internal_in_free_after,0
24,mlp_down,nvfp4,33044824064,33099350016,3.5014649999999996,3.50994,17408,0.062864,0.06336,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.359375,356515840,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,22817013760,5119.6,2.78968,cutlass_get_workspace_size,0
24,mlp_down,nvfp4,33044824064,33099350016,0.158141,0.159975,17408,0.138032,0.142368,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5119.6,2.78968,no_explicit_workspace,0
24,mlp_down,mxfp4,33046921216,33099350016,3.3043649999999998,3.32968,17408,0.06478400000000001,0.07376,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.394531,356515840,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,22817013760,4680.48,2.62528,cutlass_get_workspace_size,0
24,mlp_down,mxfp4,33046921216,33099350016,0.1584155,0.171416,17408,0.13712000000000002,0.139296,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4680.48,2.62528,no_explicit_workspace,0
,mlp_down,bf16,,,0.1342055,0.15321,17408,0.11412800000000001,0.128256,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.0,356515840,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.026065,0.047891,17408,0.01208,0.025472,.cache/task019/real-matrix/core/mlp_down-m2.log,356515840,17408,5120,2,0.25,8912896,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.91673,,no_user_workspace_library_internal_in_free_after,0
72,mlp_down,nvfp4,33028046848,33099350016,432.27750000000003,432.601,17408,0.07264000000000001,0.077376,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.359375,45634027520,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,45634027520,5125.91,2.97926,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33028046848,33099350016,0.15828599999999998,0.171967,17408,0.13617600000000002,0.139328,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5125.91,2.97926,no_explicit_workspace,0
72,mlp_down,mxfp4,33030144000,33099350016,413.7895,414.665,17408,0.074384,0.080544,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.394531,45634027520,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,45634027520,4695.19,2.63435,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33030144000,33099350016,0.1577355,0.164212,17408,0.13785599999999998,0.142208,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4695.19,2.63435,no_explicit_workspace,0
,mlp_down,bf16,,,0.7947345,0.803587,17408,0.224768,0.229664,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.0,45634027520,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.433864,0.44257,17408,0.02392,0.029568,.cache/task019/real-matrix/core/mlp_down-m256.log,45634027520,17408,5120,256,0.25,1140850688,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.83905,,no_user_workspace_library_internal_in_free_after,0
72,mlp_down,nvfp4,33044824064,33099350016,54.1094,54.1564,17408,0.06803200000000001,0.071392,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.359375,5704253440,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,22817013760,5131.14,2.81505,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33044824064,33099350016,0.15723399999999998,0.165034,17408,0.137248,0.142336,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5131.14,2.81505,no_explicit_workspace,0
72,mlp_down,mxfp4,33046921216,33099350016,51.7032,51.7746,17408,0.070048,0.071616,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.394531,5704253440,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,22817013760,4697.25,2.70303,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33046921216,33099350016,0.158356,0.163971,17408,0.136656,0.138496,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4697.25,2.70303,no_explicit_workspace,0
,mlp_down,bf16,,,0.232907,0.240507,17408,0.129728,0.133856,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.0,5704253440,5120,5120,178257920,BF16,17408,5120,library_gemm,20,0,,0.0,,no_user_workspace_library_internal_in_free_after,0
,mlp_down,q4g64,,,0.091233,0.09977,17408,0.0164,0.020032,.cache/task019/real-matrix/core/mlp_down-m32.log,5704253440,17408,5120,32,0.25,142606336,128,5120,1114112,BF16,17408,5120,bounded_unpack_gemm,20,69632,,4.82411,,no_user_workspace_library_internal_in_free_after,0
72,mlp_down,nvfp4,33019658240,33099350016,863.851,865.097,17408,0.091648,0.0952,.cache/task019/real-matrix/core/mlp_down-m512.log,91268055040,17408,5120,512,0.359375,91268055040,5120,5120,44564480,BF16,17408,5120,native_gemm,20,5570560,91268055040,5109.75,2.76444,cutlass_get_workspace_size,0
72,mlp_down,nvfp4,33019658240,33099350016,0.1563965,0.165786,17408,0.13630399999999998,0.142368,.cache/task019/real-matrix/core/mlp_down-m512.log,91268055040,17408,5120,512,0.359375,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,5570560,,5109.75,2.76444,no_explicit_workspace,0
72,mlp_down,mxfp4,33021755392,33099350016,827.1980000000001,828.248,17408,0.088992,0.092544,.cache/task019/real-matrix/core/mlp_down-m512.log,91268055040,17408,5120,512,0.394531,91268055040,5120,5120,44564480,BF16,17408,5120,native_gemm,20,2785280,91268055040,4697.03,2.60688,cutlass_get_workspace_size,0
72,mlp_down,mxfp4,33021755392,33099350016,0.15895700000000001,0.172488,17408,0.13561600000000001,0.13968,.cache/task019/real-matrix/core/mlp_down-m512.log,91268055040,17408,5120,512,0.394531,178257920,5120,5120,44564480,BF16,17408,5120,same_weight_bf16_gemv,20,2785280,,4697.03,2.60688,no_explicit_workspace,0
